Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,704,Viet Nam,VNM,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,54302004,8,kg,54302004,54302004,0,3364910,3364910.229,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,360,Indonesia,IDN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,3185,8,kg,3185,3185,0,364,364.929,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,710,South Africa,ZAF,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,4680767,8,kg,4680767,4680767,0,569366,569366.403,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,484,Mexico,MEX,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,497,8,kg,497,497,0,1572,1572.777,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,124,Canada,CAN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,12,8,kg,12,12,0,359,359.332,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,76,Brazil,BRA,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,11,8,kg,11,11,0,204,204.853,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,688,Serbia,SRB,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,13879499,8,kg,13879499,13879499,0,702712,702712.113,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,643,Russian Federation,RUS,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,20000,8,kg,20000,20000,0,4701,4701.539,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,410,Rep. of Korea,KOR,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,28,8,kg,28,28,0,576,576.498,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,392,Japan,JPN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,18,8,kg,18,18,0,154,154.479,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,156,China,CHN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,8995230,8,kg,8995230,8995230,0,3316024,3316024.302,,0
H5,2019,2019,2019,6,1,0,M,97,EU-28,EUR,384,Côte d'Ivoire,CIV,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,5,8,kg,5,5,0,148,148.882,,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,3547,-1,N/A,0,3547,0,1332,1332.286,0,6
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,699,India,IND,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,3547,-1,N/A,0,3547,0,1332,1332.286,0,6
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2514294441,-1,N/A,0,2514294441,0,134807931,134807931.239,0,6
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,0,World,W00,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2514294441,-1,N/A,0,2514294441,0,134807931,134807931.239,0,6
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,398,Kazakhstan,KAZ,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,32,8,kg,32,32,0,254,254.366,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,862,Venezuela,VEN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,120105000,8,kg,120105000,120105000,0,7858395,7858395.707,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,352,Iceland,ISL,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,3315000,8,kg,3315000,3315000,0,193147,193147.201,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,422,Lebanon,LBN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,45,8,kg,45,45,0,677,677.549,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,192,Cuba,CUB,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1896,8,kg,1896,1896,0,8680,8680.389,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,324,Guinea,GIN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1580,8,kg,1580,1580,0,1381,1381.334,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,214,Dominican Rep.,DOM,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,14579800,8,kg,14579800,14579800,0,1840079,1840079.266,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,218,Ecuador,ECU,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,14,8,kg,14,14,0,123,123.191,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,86956100,8,kg,86956100,86956100,0,9701537,9701537.633,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,12,Algeria,DZA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,51070000,8,kg,51070000,51070000,0,2045130,2045130.348,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,155160021,8,kg,155160021,155160021,0,7832948,7832948.823,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,107,8,kg,107,107,0,99,99.237,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,12018900,8,kg,12018900,12018900,0,914214,914214.875,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,10000,8,kg,10000,10000,0,2458,2458.113,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,586,Pakistan,PAK,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2027,8,kg,2027,2027,0,1707,1707.561,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,788,Tunisia,TUN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,121296956,8,kg,121296956,121296956,0,8092544,8092544.912,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,25,8,kg,25,25,0,459,459.684,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,70,Bosnia Herzegovina,BIH,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,63330370,8,kg,63330370,63330370,0,3461708,3461708.169,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,818,Egypt,EGY,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2782500,8,kg,2782500,2782500,0,356476,356476.526,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,704,Viet Nam,VNM,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2550,8,kg,2550,2550,0,6405,6405.921,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,504,Morocco,MAR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,223176000,8,kg,223176000,223176000,0,11181362,11181362.523,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,3081,8,kg,3081,3081,0,1918,1918.583,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,14630,8,kg,14630,14630,0,565,565.765,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1032707,8,kg,1032707,1032707,0,218582,218582.679,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,25,8,kg,25,25,0,315,315.962,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,804,Ukraine,UKR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,35317110,8,kg,35317110,35317110,0,1756895,1756895.821,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,14,8,kg,14,14,0,203,203.037,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,688,Serbia,SRB,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,33260963,8,kg,33260963,33260963,0,2039225,2039225.174,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,66,8,kg,66,66,0,414,414.058,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,4443564,8,kg,4443564,4443564,0,1613352,1613352.307,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1577822278,8,kg,1577822278,1577822278,0,75366941,75366941.188,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,591,Panama,PAN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,4,8,kg,4,4,0,128,128.894,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,59950,8,kg,59950,59950,0,71885,71885.252,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,13391,8,kg,13391,13391,0,2404,2404.502,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,579,Norway,NOR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,8514186,8,kg,8514186,8514186,0,233881,233881.151,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,579,Norway,NOR,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,8514186,8,kg,8514186,8514186,0,233881,233881.151,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,757,Switzerland,CHE,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,13391,8,kg,13391,13391,0,2404,2404.502,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,842,USA,USA,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,59950,8,kg,59950,59950,0,71885,71885.252,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,608,Philippines,PHL,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,107,8,kg,107,107,0,99,99.237,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,218,Ecuador,ECU,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,14,8,kg,14,14,0,123,123.191,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,12,Algeria,DZA,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,51070000,8,kg,51070000,51070000,0,2045130,2045130.348,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,862,Venezuela,VEN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,120105000,8,kg,120105000,120105000,0,7858395,7858395.707,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,422,Lebanon,LBN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,45,8,kg,45,45,0,677,677.549,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,398,Kazakhstan,KAZ,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,32,8,kg,32,32,0,254,254.366,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,324,Guinea,GIN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1580,8,kg,1580,1580,0,1381,1381.334,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,682,Saudi Arabia,SAU,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,155160021,8,kg,155160021,155160021,0,7832948,7832948.823,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,214,Dominican Rep.,DOM,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,14579800,8,kg,14579800,14579800,0,1840079,1840079.266,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,780,Trinidad and Tobago,TTO,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,12018900,8,kg,12018900,12018900,0,914214,914214.875,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,192,Cuba,CUB,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1896,8,kg,1896,1896,0,8680,8680.389,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,352,Iceland,ISL,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,3315000,8,kg,3315000,3315000,0,193147,193147.201,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,170,Colombia,COL,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,86956100,8,kg,86956100,86956100,0,9701537,9701537.633,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,152,Chile,CHL,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,10000,8,kg,10000,10000,0,2458,2458.113,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,586,Pakistan,PAK,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2027,8,kg,2027,2027,0,1707,1707.561,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,788,Tunisia,TUN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,121296956,8,kg,121296956,121296956,0,8092544,8092544.912,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,784,United Arab Emirates,ARE,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,25,8,kg,25,25,0,459,459.684,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,376,Israel,ISR,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,3081,8,kg,3081,3081,0,1918,1918.583,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,70,Bosnia Herzegovina,BIH,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,63330370,8,kg,63330370,63330370,0,3461708,3461708.169,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,818,Egypt,EGY,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2782500,8,kg,2782500,2782500,0,356476,356476.526,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,704,Viet Nam,VNM,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2550,8,kg,2550,2550,0,6405,6405.921,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,504,Morocco,MAR,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,223176000,8,kg,223176000,223176000,0,11181362,11181362.523,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,710,South Africa,ZAF,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1032707,8,kg,1032707,1032707,0,218582,218582.679,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,804,Ukraine,UKR,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,35317110,8,kg,35317110,35317110,0,1756895,1756895.821,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,124,Canada,CAN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,14630,8,kg,14630,14630,0,565,565.765,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,764,Thailand,THA,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,25,8,kg,25,25,0,315,315.962,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,392,Japan,JPN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,14,8,kg,14,14,0,203,203.037,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,643,Russian Federation,RUS,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,66,8,kg,66,66,0,414,414.058,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,688,Serbia,SRB,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,33260963,8,kg,33260963,33260963,0,2039225,2039225.174,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,792,Turkey,TUR,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1577822278,8,kg,1577822278,1577822278,0,75366941,75366941.188,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,156,China,CHN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,4443564,8,kg,4443564,4443564,0,1613352,1613352.307,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,591,Panama,PAN,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,4,8,kg,4,4,0,128,128.894,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,36,Australia,AUS,0,World,W00,C01,Clearance for home use,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2,8,kg,2,2,0,91,91.252,0,0
H5,2020,2020,2020,6,1,0,M,97,EU-28,EUR,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2,8,kg,2,2,0,91,91.252,0,0
